pair_id,split,molecule_a_id,molecule_b_id,molecule_a_chembl_id,molecule_b_chembl_id,compound_name_a,compound_name_b,target_chembl_id,target_name,standard_type,has_conformer_pair,has_image_pair,similarity_score,is_similar,activity_value_a,activity_value_b,activity_unit,activity_delta,activity_value_mean,smiles_a,smiles_b,smiles_length_a,smiles_length_b,smiles_length_abs_delta,molecular_weight_a,molecular_weight_b,molecular_weight_abs_delta,heavy_atom_count_a,heavy_atom_count_b,heavy_atom_count_abs_delta
ACT_CHEMBL289_Ki_15477_60666,train,15477,60666,CHEMBL15477,CHEMBL60666,CHEMBL15477,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5031,1,6.1427,5.1549,pchembl,0.9878,5.6488,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,38,57,19,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_59712_60666,train,59712,60666,CHEMBL59712,CHEMBL60666,CHEMBL59712,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5,1,6.1549,5.1549,pchembl,1.0,5.6549,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(OC)cc3)c3ccccc3)CC2)cc1,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,57,57,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60256_60666,test,60256,60666,CHEMBL60256,CHEMBL60666,CHEMBL60256,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.4838,0,6.2218,5.1549,pchembl,1.0669,5.6883,OC(COc1ccccc1)CN1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,54,57,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_2079613,train,60666,2079613,CHEMBL60666,CHEMBL2079613,CHEMBL60666,CHEMBL2079613,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.4697,0,5.1549,6.284,pchembl,1.1291,5.7195,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(Cl)cc12,57,47,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15245_60666,train,15245,60666,CHEMBL15245,CHEMBL60666,YOHIMBINE,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3861,0,6.7447,5.1549,pchembl,1.5898,5.9498,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,65,57,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15023_60666,train,15023,60666,CHEMBL15023,CHEMBL60666,TRIFLUPERIDOL,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3825,0,6.7696,5.1549,pchembl,1.6146,5.9622,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,50,57,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_122270,train,60666,122270,CHEMBL60666,CHEMBL122270,CHEMBL60666,LOBELINE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3615,0,5.1549,6.9208,pchembl,1.7659,6.0378,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,57,51,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_59639_60666,train,59639,60666,CHEMBL59639,CHEMBL60666,CHEMBL59639,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3515,0,7.0,5.1549,pchembl,1.8451,6.0774,C=CCOCC(O)CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,44,57,13,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_31410_60666,test,31410,60666,CHEMBL31410,CHEMBL60666,CORYNANTHEINE,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3399,0,7.0969,5.1549,pchembl,1.942,6.1259,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,64,57,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_2092739,val,60666,2092739,CHEMBL60666,CHEMBL2092739,CHEMBL60666,DIHYDROQUINIDINE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3305,0,5.1549,7.1805,pchembl,2.0256,6.1677,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,CCC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,57,41,16,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_1294_60666,val,1294,60666,CHEMBL1294,CHEMBL60666,QUINIDINE,CHEMBL60666,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3114,0,7.3665,5.1549,pchembl,2.2116,6.2607,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,55,57,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_2079555,test,60666,2079555,CHEMBL60666,CHEMBL2079555,CHEMBL60666,CHEMBL2079555,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.2982,0,5.1549,7.5086,pchembl,2.3537,6.3317,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@H]1O,57,64,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_2079609,test,60666,2079609,CHEMBL60666,CHEMBL2079609,CHEMBL60666,CHEMBL2079609,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.2767,0,5.1549,7.7696,pchembl,2.6146,6.4622,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,COC(=O)C1=CO[C@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,57,64,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_277382,train,60666,277382,CHEMBL60666,CHEMBL277382,CHEMBL60666,PRODIPINE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.2402,0,5.1549,8.3188,pchembl,3.1639,6.7368,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,57,33,24,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60666_3559672,train,60666,3559672,CHEMBL60666,CHEMBL3559672,CHEMBL60666,RAUWOLFIA SERPENTINA,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.2391,0,5.1549,8.3372,pchembl,3.1823,6.746,COc1ccccc1C(=O)NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1,,57,0,57,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_3349577,train,64505,3349577,CHEMBL64505,CHEMBL3349577,CHEMBL64505,CHEMBL3349577,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.9562,1,5.1549,5.2007,pchembl,0.0458,5.1778,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,O=C(O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@H]1O,62,62,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_2079612,test,64505,2079612,CHEMBL64505,CHEMBL2079612,CHEMBL64505,CHEMBL2079612,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8987,1,5.1549,5.2676,pchembl,0.1127,5.2112,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,62,43,19,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60847_64505,train,60847,64505,CHEMBL60847,CHEMBL64505,CHEMBL60847,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8725,1,5.301,5.1549,pchembl,0.1461,5.2279,COc1ccc(OCC(O)CN2CCN(C(C(=O)NCc3ccccc3)c3ccc(F)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,58,62,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_61501_64505,test,61501,64505,CHEMBL61501,CHEMBL64505,CHEMBL61501,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8725,1,5.301,5.1549,pchembl,0.1461,5.2279,COc1ccc(CNC(=O)C(c2ccc(OC)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,63,62,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60622_64505,train,60622,64505,CHEMBL60622,CHEMBL64505,CHEMBL60622,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8045,1,5.3979,5.1549,pchembl,0.243,5.2764,COc1ccc(CNC(=O)C(c2ccc(C(F)(F)F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,69,62,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_61283_64505,train,61283,64505,CHEMBL61283,CHEMBL64505,CHEMBL61283,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8045,1,5.3979,5.1549,pchembl,0.243,5.2764,COc1ccc(C(=O)NCC(c2ccccc2)N2CCN(CC(O)COc3ccc(Cl)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,59,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64177_64505,train,64177,64505,CHEMBL64177,CHEMBL64505,CHEMBL64177,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8045,1,5.3979,5.1549,pchembl,0.243,5.2764,COc1ccc(OCC(O)CN2CCN(C(CNC(=O)c3ccccc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,55,62,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_291629,train,64505,291629,CHEMBL64505,CHEMBL291629,CHEMBL64505,CHEMBL291629,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8045,1,5.1549,5.3979,pchembl,0.243,5.2764,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(OCC(O)CN2CCN(C(C(=O)NCc3ccccc3)c3ccc(C)cc3)CC2)cc1,62,58,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_588934,train,64505,588934,CHEMBL64505,CHEMBL588934,CHEMBL64505,HYDROQUININE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.8045,1,5.1549,5.3979,pchembl,0.243,5.2764,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,62,52,10,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_2079556,train,64505,2079556,CHEMBL64505,CHEMBL2079556,CHEMBL64505,CHEMBL2079556,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.7686,1,5.1549,5.4559,pchembl,0.301,5.3054,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,C=CC1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(Cl)cc12,62,45,17,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_276308,train,64505,276308,CHEMBL64505,CHEMBL276308,CHEMBL64505,CATHENAMINE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.7463,1,5.1549,5.4949,pchembl,0.3399,5.3249,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COC(=O)C1=CO[C@@H](C)[C@H]2C=[N+]3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,62,69,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_61336_64505,train,61336,64505,CHEMBL61336,CHEMBL64505,CHEMBL61336,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.731,1,5.5229,5.1549,pchembl,0.368,5.3389,COc1ccc(OCC(O)CN2CCN(C(CNC(=O)c3ccc(C(F)(F)F)cc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,65,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64114_64505,train,64114,64505,CHEMBL64114,CHEMBL64505,CHEMBL64114,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.731,1,5.5229,5.1549,pchembl,0.368,5.3389,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,62,62,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64491_64505,train,64491,64505,CHEMBL64491,CHEMBL64505,CHEMBL64491,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.731,1,5.5229,5.1549,pchembl,0.368,5.3389,COc1ccc(OCC(O)CN2CCN(C(CNC(=O)c3ccc(F)cc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,58,62,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_64767,train,64505,64767,CHEMBL64505,CHEMBL64767,CHEMBL64505,CHEMBL64767,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.731,1,5.1549,5.5229,pchembl,0.368,5.3389,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(C)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,62,62,0,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_433100,train,64505,433100,CHEMBL64505,CHEMBL433100,CHEMBL64505,CHEMBL433100,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.731,1,5.1549,5.5229,pchembl,0.368,5.3389,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(OC)cc3)c3ccc(F)cc3)CC2)cc1,62,60,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_278038,train,64505,278038,CHEMBL64505,CHEMBL278038,CHEMBL64505,CHEMBL278038,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.7232,1,5.1549,5.5376,pchembl,0.3827,5.3462,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COC(=O)C1=CNC(C)C2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,62,56,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_428695,val,64505,428695,CHEMBL64505,CHEMBL428695,CHEMBL64505,CHEMBL428695,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.7153,1,5.1549,5.5528,pchembl,0.3979,5.3538,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,62,32,30,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_3559488,train,64505,3559488,CHEMBL64505,CHEMBL3559488,CHEMBL64505,CHEMBL3559488,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6655,1,5.1549,5.6576,pchembl,0.5027,5.4062,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COC(=O)C1=CO[C@@H](C)[C@H]2C[n+]3ccc4c([nH]c5ccccc54)c3C[C@H]12,62,63,1,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_59644_64505,train,59644,64505,CHEMBL59644,CHEMBL64505,CHEMBL59644,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.699,5.1549,pchembl,0.5441,5.4269,COc1ccc(OCC(O)CN2CCN(C(C(=O)NCc3ccccc3)c3ccc(C(F)(F)F)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,65,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60568_64505,train,60568,64505,CHEMBL60568,CHEMBL64505,CHEMBL60568,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.699,5.1549,pchembl,0.5441,5.4269,Cc1ccc(C(C(=O)NCc2ccccc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,58,62,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_62240_64505,train,62240,64505,CHEMBL62240,CHEMBL64505,CHEMBL62240,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.699,5.1549,pchembl,0.5441,5.4269,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccccc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,53,62,9,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_279835,val,64505,279835,CHEMBL64505,CHEMBL279835,CHEMBL64505,CHEMBL279835,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.1549,5.699,pchembl,0.5441,5.4269,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(C(F)(F)F)cc2)N2CCN(CC(O)COc3c(C)cccc3C)CC2)cc1,62,69,7,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_305591,train,64505,305591,CHEMBL64505,CHEMBL305591,CHEMBL64505,CHEMBL305591,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.1549,5.699,pchembl,0.5441,5.4269,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,Cc1cccc(C)c1OCC(O)CN1CCN(C(C(=O)NCc2ccccc2)c2ccc(F)cc2)CC1,62,58,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_416848,train,64505,416848,CHEMBL64505,CHEMBL416848,CHEMBL64505,CHEMBL416848,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.6476,1,5.1549,5.699,pchembl,0.5441,5.4269,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(Cl)cc3)c3ccc(F)cc3)CC2)cc1,62,60,2,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15238_64505,train,15238,64505,CHEMBL15238,CHEMBL64505,CHEMBL15238,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5544,1,5.9586,5.1549,pchembl,0.8037,5.5567,CC1OC=C(CO)[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3CC12,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,48,62,14,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_498734,test,64505,498734,CHEMBL64505,CHEMBL498734,CHEMBL64505,TETRAHYDROALSTONINE,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5544,1,5.1549,5.9586,pchembl,0.8037,5.5567,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,62,66,4,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60843_64505,train,60843,64505,CHEMBL60843,CHEMBL64505,CHEMBL60843,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.542,1,6.0,5.1549,pchembl,0.8451,5.5774,Cc1cccc(C)c1OCC(O)CN1CCN(C(C(=O)NCc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,65,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_62878_64505,train,62878,64505,CHEMBL62878,CHEMBL64505,CHEMBL62878,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.542,1,6.0,5.1549,pchembl,0.8451,5.5774,O=C(NCC(c1ccccc1)N1CCN(CC(O)COc2ccc(Cl)cc2)CC1)c1ccc(C(F)(F)F)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,65,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_63060_64505,train,63060,64505,CHEMBL63060,CHEMBL64505,CHEMBL63060,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.542,1,6.0,5.1549,pchembl,0.8451,5.5774,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccccc3)c3ccc(F)cc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,56,62,6,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64018_64505,train,64018,64505,CHEMBL64018,CHEMBL64505,CHEMBL64018,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.542,1,6.0,5.1549,pchembl,0.8451,5.5774,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(Cl)cc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,57,62,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15477_64505,train,15477,64505,CHEMBL15477,CHEMBL64505,CHEMBL15477,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5031,1,6.1427,5.1549,pchembl,0.9878,5.6488,C=CC1CN2CCC1CC2C(=O)c1ccnc2ccc(OC)cc12,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,38,62,24,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_59712_64505,train,59712,64505,CHEMBL59712,CHEMBL64505,CHEMBL59712,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.5,1,6.1549,5.1549,pchembl,1.0,5.6549,COc1ccc(OCC(O)CN2CCC(N(C(=O)c3ccc(OC)cc3)c3ccccc3)CC2)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,57,62,5,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_60256_64505,train,60256,64505,CHEMBL60256,CHEMBL64505,CHEMBL60256,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.4838,0,6.2218,5.1549,pchembl,1.0669,5.6883,OC(COc1ccccc1)CN1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,54,62,8,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_64505_2079613,train,64505,2079613,CHEMBL64505,CHEMBL2079613,CHEMBL64505,CHEMBL2079613,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.4697,0,5.1549,6.284,pchembl,1.1291,5.7195,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,C=CC1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(Cl)cc12,62,47,15,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15245_64505,train,15245,64505,CHEMBL15245,CHEMBL64505,YOHIMBINE,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3861,0,6.7447,5.1549,pchembl,1.5898,5.9498,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,65,62,3,0.0,0.0,0.0,0,0,0
ACT_CHEMBL289_Ki_15023_64505,train,15023,64505,CHEMBL15023,CHEMBL64505,TRIFLUPERIDOL,CHEMBL64505,CHEMBL289,Cytochrome P450 2D6,Ki,0,0,0.3825,0,6.7696,5.1549,pchembl,1.6146,5.9622,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,COc1ccc(CNC(=O)C(c2ccc(F)cc2)N2CCN(CC(O)COc3ccc(OC)cc3)CC2)cc1,50,62,12,0.0,0.0,0.0,0,0,0
